15 6536 21939
6 1874 0.33664 -0.252124
6 1595 0.0717395 0.162651
6 1615 -0.0535722 -0.0615645
2 1875 0.127438 -0.310495
6 1875 -0.311279 -0.332416
6 1620 -0.0138768 0.311089
6 1638 0.179799 0.0289666
2 1876 0.206068 -0.334347
6 1876 0.173022 -0.301962
6 524 0.0395955 0.139995
2 1877 0.13163 -0.330438
6 1877 0.136252 -0.309757
2 1878 0.21133 -0.182118
6 1878 0.162437 -0.152862
6 1060 -0.0963884 0.0929453
6 1655 0.022564 0.134423
6 1657 0.0751335 0.293741
2 1879 0.368673 -0.258314
6 1879 0.273412 -0.207184
2 1878 -0.116745 -0.157987
6 367 0.0501308 0.171751
6 1640 0.281758 0.0668867
2 1880 -0.128598 0.0512243
6 1880 -0.268973 0.0206026
6 1201 0.517746 0.0887057
6 1724 0.524795 0.101697
2 1881 0.532363 0.0188714
6 1881 0.505114 0.0930257
6 1829 0.487292 0.0979489
2 1882 0.21065 -0.357565
6 1882 0.182976 -0.325611
6 1261 0.465661 0.0983061
6 1749 0.527683 0.0890155
2 1883 -0.127021 -0.166769
6 1883 0.172772 -0.161304
2 765 0.551507 0.0281874
2 765 0.411197 0.0318338
2 1884 0.121442 -0.0769102
6 1884 0.0623715 -0.0641144
2 759 0.552615 0.0260795
2 1885 0.484125 -0.0175015
6 1885 -0.265924 -0.0275902
2 1886 0.360647 0.0332062
6 1886 0.531715 0.104909
2 1887 -0.0491177 -0.0891722
6 1887 -0.131447 -0.107812
2 1888 0.371937 0.0437763
6 1888 0.444361 0.105519
6 1766 0.530408 0.102804
2 765 0.464495 0.0302824
2 1889 0.140705 -0.0559452
6 1889 0.0703101 -0.0415926
2 765 0.487203 0.0305328
2 765 0.488235 0.0304228
2 765 0.463195 0.0304761
2 765 0.514509 0.0297201
2 783 0.375521 0.0600197
2 1890 -0.0739732 -0.0323652
7 1890 -0.0039003 -0.0667781
2 1891 0.0625124 -0.152947
7 1891 -0.0497291 -0.213244
7 1495 -0.0034028 0.11809
7 1529 0.0816235 0.0275885
2 1892 0.130644 -0.138055
7 1892 -0.102011 -0.180315
2 1893 -0.194295 0.0457635
7 1893 -0.380023 0.00685204
7 1636 0.0494785 0.0818208
2 1894 0.115386 -0.17498
7 1894 0.306533 -0.201795
2 1895 -0.182427 0.0422651
7 1895 -0.354886 0.00519984
7 1640 0.509157 0.104711
2 1896 -0.0532546 0.0474931
7 1896 -0.179563 0.036337
7 1140 -0.093311 0.106522
2 1897 -0.441155 0.0469096
7 1897 -0.439328 -0.00400023
7 1853 -0.217822 -0.229517
7 1201 0.430488 0.0904549
2 1898 0.164554 -0.291821
7 1898 0.117046 -0.343209
7 1824 0.530192 0.114842
2 807 0.532385 0.0183795
7 1710 -0.466295 -0.00680633
7 1710 0.376695 0.0960856
7 1757 0.372678 0.0854813
7 1199 0.53662 0.118287
7 1767 0.129952 0.0300516
7 1768 -0.109952 0.178056
7 1773 -0.553187 -0.0171194
2 1194 -0.384727 0.0453037
2 1198 0.54155 0.0113851
2 1198 0.427514 0.0144619
7 1178 0.386314 0.078238
2 1899 0.466009 0.0399165
7 1899 0.52074 0.125993
8 1210 -0.049512 0.115973
8 85 -0.111263 0.109456
8 482 0.0790253 0.137987
2 1900 0.0967092 0.125905
8 1900 -0.125212 0.121469
2 1901 0.129516 -0.284748
8 1901 0.0604355 -0.218935
8 1892 0.00303793 -0.112426
2 1902 0.0906206 0.143494
8 1902 -0.114328 0.141743
8 1550 0.154071 0.0760844
8 1556 -0.0117451 0.229412
2 1900 0.101286 0.124558
8 1799 0.0891572 0.0885135
8 1597 0.075002 0.188944
8 606 -0.153838 0.090341
8 529 0.0458061 0.228137
8 1804 -0.388704 -0.00560533
8 1613 0.0768147 0.172391
8 1894 0.15516 -0.088341
8 1638 0.108223 0.0324142
8 1895 -0.368799 -0.00802012
8 1090 0.077803 0.0941913
8 1056 0.0512119 0.108689
8 1820 -0.0960126 0.133994
8 1710 0.409997 0.1008
8 1897 -0.438954 -0.0163515
8 1716 -0.444237 -0.0170431
8 598 -0.467058 -0.0201929
8 1826 0.323451 0.0888547
2 1903 -0.199934 0.0433845
8 1903 -0.396176 -0.0103563
8 1710 -0.455271 -0.0184165
8 1830 0.200802 0.0707511
8 589 -0.52414 -0.027935
8 1739 -0.521807 -0.0399334
8 1200 -0.514603 -0.0267609
8 1756 0.364778 0.085658
2 1904 -0.21625 0.0430588
8 1904 -0.437448 -0.0161574
2 1905 -0.131466 0.0331905
8 1905 -0.280769 -0.00800584
2 1906 0.0110053 -0.215017
8 1906 0.133321 -0.159812
8 1779 0.484824 0.113148
8 1785 -0.498062 -0.024644
2 1907 0.0875032 0.0802071
9 1907 -0.0386757 0.0877586
2 1907 0.0880125 0.0803892
2 1908 0.255667 0.017612
9 1908 -0.215979 0.00567703
2 1909 0.0777468 0.0952082
9 1909 0.0397884 0.107758
2 1910 0.0687409 0.125836
9 1910 0.0472462 0.13255
2 1911 0.0768419 0.181478
9 1911 -0.133173 0.181501
9 1540 -0.0371224 0.0876162
9 1235 -0.40492 -0.00983195
9 1795 -0.156776 0.144464
9 1892 -0.0345778 -0.108795
9 1550 0.115448 0.0791254
2 1912 0.158032 -0.0486637
9 1912 -0.115016 -0.0423618
2 1913 -0.13506 -0.355374
9 1913 0.0947805 -0.374216
2 1914 0.0784943 0.0606064
9 1914 0.0403187 0.0791485
9 1219 -0.182481 0.238996
2 1915 -0.0862448 0.0125129
9 1915 -0.255025 -0.0252637
9 1805 -0.032508 0.0942032
9 1613 0.0352185 0.177228
2 1916 0.0849074 0.219108
9 1916 -0.0639828 0.21412
2 1917 0.101912 -0.0808162
9 1917 -0.167192 -0.0967974
2 1916 0.084004 0.219289
9 1894 0.117762 -0.0873336
2 1918 0.104355 0.0479782
9 1918 -0.259546 0.030377
2 1919 -0.0135149 0.0828388
9 1919 -0.00993021 0.0940155
2 1920 0.0908678 0.0748016
9 1920 -0.0247635 0.0838914
2 1921 0.457949 -0.292694
9 1921 0.00853199 -0.150589
9 1688 0.0348795 -0.109581
2 619 -0.340494 0.0438974
2 1922 0.101577 0.189206
9 1922 -0.0554695 0.183227
2 1923 0.177042 -0.31542
9 1923 -0.00262115 -0.240908
9 556 0.0378438 0.19025
9 1173 0.166609 0.0654626
9 1897 0.27025 0.0905367
9 1052 -0.210252 0.0864717
9 1719 0.275115 0.0822814
9 1189 0.375669 0.106017
9 1829 0.484137 0.121618
9 1903 -0.452614 -0.0133304
9 1710 -0.465163 -0.0172405
9 593 -0.104415 0.139367
9 1736 -0.483748 -0.020173
9 1200 -0.503837 -0.0200528
9 1763 -0.0982244 -0.00287307
9 1785 -0.549324 -0.0298646
2 1924 0.0233912 0.198117
9 1924 -0.10376 0.206869
2 1925 0.0987048 0.0864247
10 1925 -0.238589 0.0338342
10 1908 0.0866044 0.0246883
2 1926 0.124458 -0.173467
10 1926 -0.437283 -0.0633465
2 1926 0.124847 -0.174348
10 998 -0.431578 -0.0577645
2 1927 0.320456 -0.225379
10 1927 -0.33671 -0.33779
10 492 -0.133611 0.0975248
2 1928 -0.178789 0.045263
10 1928 -0.511567 -0.0480646
2 1929 0.201907 -0.121616
10 1929 -0.437152 -0.0629907
2 1930 0.17152 -0.0814548
10 1930 0.0639652 -0.201213
2 1931 0.111383 -0.136706
10 1931 -0.478182 -0.0430811
10 1140 -0.166647 0.037248
2 1932 0.306956 -0.206468
10 1932 -0.319566 -0.31301
10 1663 -0.350547 -0.0207121
2 1933 -0.217369 0.240757
10 1933 -0.271502 0.0507544
10 321 0.0901692 -0.249328
10 619 0.260718 0.0558484
2 1934 0.101082 -0.119905
10 1934 0.0902374 -0.226619
2 1935 -0.0905811 -0.127859
10 1935 -0.531861 -0.0325144
2 1936 0.215902 -0.109061
10 1936 -0.3949 -0.0831073
2 1937 0.14448 0.0379312
10 1937 0.0104024 0.0468304
10 1897 0.128397 0.0377898
10 1826 0.245265 0.0540796
10 1903 -0.539646 -0.0518519
2 1938 -0.370956 0.0240606
10 1938 0.171307 0.0270728
10 1736 0.352123 0.0683644
2 1939 0.100614 -0.0967972
10 1939 -0.428999 -0.0557496
10 1756 0.167171 0.0342449
10 1733 0.189163 0.0461092
2 1940 -0.181308 0.0299976
10 1940 0.451672 0.068407
10 1773 0.146301 0.0400484
10 1178 0.415646 0.064404
2 1255 0.410224 0.0145132
10 668 0.148032 0.0434174
2 1941 0.156913 -0.0620546
10 1941 0.00903097 -0.138273
10 1782 0.42695 0.0657365
10 1785 0.357515 0.0697733
10 1710 0.46001 0.0834706
2 1942 -0.0237932 -0.193812
10 1942 0.144604 -0.265767
10 701 0.205181 0.0358331
11 994 -0.224706 -0.0874183
11 1487 -0.159076 0.0534398
11 527 0.0746684 0.111399
2 1943 0.0774975 0.201879
11 1943 0.0746232 0.114656
2 1944 0.250086 0.0338886
11 1944 0.0517108 0.0337143
11 1586 -0.275034 0.051602
2 1945 0.183949 -0.117182
11 1945 0.0726992 -0.0476739
2 1946 -0.0535074 -0.144296
11 1946 -0.18061 -0.133739
2 1947 -0.0953358 0.0174878
11 1947 -0.220187 -0.0214713
2 1948 0.278345 -0.228688
11 1948 -0.275633 -0.276313
2 1949 0.0695172 0.272302
11 1949 -0.0277548 0.157484
2 1950 0.1468 0.219452
11 1950 -0.102047 0.13796
11 1655 -0.0496908 0.0782287
11 1879 -0.283391 -0.326175
11 1664 -0.118695 0.144974
2 1951 0.196335 0.157889
11 1951 0.0760092 0.0990315
11 1852 -0.115238 0.15729
11 1687 -0.363137 -0.0315198
11 1694 -0.057794 0.157417
11 1700 -0.0903657 0.057094
11 619 0.260686 0.0573011
2 1687 -0.521536 0.041429
2 1952 -0.216915 0.130154
11 1952 -0.540135 0.036222
11 1826 0.165772 0.0444396
11 1733 0.176805 0.046899
11 1736 0.395921 0.0765106
11 1744 -0.33469 -0.0213999
11 1733 -0.363643 -0.0250998
2 1953 0.125428 -0.371279
11 1953 0.0664906 -0.192778
11 1200 0.372582 0.0736968
11 1773 -0.352657 -0.0235241
11 1194 -0.362256 -0.0249091
2 1954 0.186634 -0.294544
11 1954 -0.197662 -0.291961
2 643 -0.434604 0.0579788
11 668 0.215948 0.0529914
2 1955 -0.293037 0.0295186
11 1955 -0.557283 -0.0640936
11 668 0.219786 0.0534018
11 1786 -0.334231 -0.0191631
12 1210 0.00703261 0.0261285
2 1956 -0.0906582 0.114193
12 1956 -0.105187 0.137576
12 984 0.0784002 0.178807
12 50 -0.231874 -0.316246
2 1957 -0.269297 -0.317078
12 1957 -0.258075 -0.349173
12 114 -0.187242 -0.298606
12 1033 -0.0161531 0.0409785
12 106 -0.223955 -0.323638
12 1524 0.0253229 0.292048
2 1958 0.0812567 -0.104424
12 1958 0.0688663 -0.137258
12 123 -0.220148 -0.326697
2 1033 0.0280764 0.0261959
2 1959 -0.209863 -0.284005
12 1959 -0.205097 -0.314016
12 127 -0.187931 -0.29014
12 163 -0.206528 -0.283828
12 158 -0.142411 -0.250704
2 1960 -0.0848583 -0.0145306
12 1960 0.0342968 0.203536
12 147 -0.299985 -0.391324
2 1958 0.0814883 -0.109043
12 174 -0.206518 -0.303253
12 242 -0.212018 -0.31723
12 222 -0.247143 -0.328802
12 214 -0.211616 -0.325995
12 1073 -0.233075 -0.341381
2 1961 0.0852375 0.136098
12 1961 0.0535244 0.284393
12 1589 0.0358444 0.296744
12 1594 -0.17601 0.0910176
2 1960 0.0516364 0.21542
12 565 0.140949 -0.220415
2 1962 0.102204 0.1367
12 1962 0.0655773 0.09686
2 1963 -0.149158 -0.117511
12 1963 -0.15961 -0.111695
12 1061 -0.0222968 0.156355
2 1964 -0.0165744 -0.254801
12 1964 -0.0187548 -0.30814
2 1965 -0.171343 -0.21706
12 1965 -0.104228 -0.0824986
2 1966 -0.162134 -0.246566
12 1966 -0.166658 -0.278512
2 1967 0.192522 0.179532
12 1967 -0.212721 0.132081
2 1968 -0.283856 -0.317469
12 1968 -0.271019 -0.351585
2 1969 -0.140283 -0.228549
12 1969 -0.149287 -0.261569
2 1970 0.113073 -0.224848
12 1970 0.123528 -0.242438
2 565 0.141433 -0.341899
2 1971 -0.291674 -0.356103
12 1971 -0.268919 -0.382643
2 1972 -0.142697 -0.235738
12 1972 -0.150529 -0.268772
2 1960 -0.0963521 0.00995178
12 296 -0.164538 -0.276287
2 1960 -0.0196042 -0.0401504
12 321 -0.2671 -0.352328
2 1967 0.192304 0.179856
2 1973 -0.178033 -0.257692
12 1973 -0.18063 -0.290951
12 1878 -0.144991 -0.201672
2 1974 0.16465 0.188977
12 1974 0.0705676 0.22157
2 1975 0.184447 0.195385
12 1975 -0.0833839 0.146842
2 1976 -0.313401 -0.375446
12 1976 -0.28277 -0.397894
2 1977 -0.0496913 -0.0894004
12 1977 -0.132765 -0.243908
2 1978 0.289649 -0.212921
12 1978 0.209941 -0.0439105
2 1979 0.154313 0.263764
12 1979 -0.0572346 -0.0348616
12 1758 0.00305596 -0.0647152
12 1741 0.504945 0.0859175
2 1980 -0.274651 -0.298383
12 1980 -0.263369 -0.328824
2 1741 0.474639 0.00955485
12 1179 0.0773328 0.125779
12 1779 0.307904 0.0851034
13 1480 0.118763 0.00866449
13 50 -0.192227 -0.28997
13 82 -0.205825 -0.305516
2 1011 -0.15116 -0.235332
2 1981 0.141042 -0.14479
13 1981 0.159751 -0.133797
13 76 -0.00608999 0.0835709
13 1511 0.257638 0.0289583
13 1957 -0.219642 -0.321752
13 114 -0.167184 -0.290159
13 106 -0.185037 -0.297417
13 1003 -0.160216 -0.257518
13 123 -0.183877 -0.302486
2 1982 -0.242204 -0.281811
13 1982 -0.197258 -0.289594
2 1983 -0.0789959 -0.17402
13 1983 -0.05593 -0.186686
13 127 -0.148128 -0.264934
13 209 -0.030535 -0.159042
13 163 -0.164774 -0.257521
13 1071 -0.118879 -0.252574
2 1984 -0.100675 -0.185041
13 1984 -0.0773676 -0.198709
2 1985 -0.143746 -0.230696
13 1985 -0.11296 -0.241375
13 222 -0.207892 -0.301729
13 214 -0.173348 -0.300222
2 1986 0.0998406 0.0291287
13 1986 -0.0986188 -0.0433665
13 249 -0.194467 -0.314608
13 1073 -0.19539 -0.314747
2 1987 0.211739 -0.186924
13 1987 0.227663 -0.321635
2 1988 -0.331736 -0.363686
13 1988 -0.263224 -0.356073
13 182 -0.16474 -0.253999
2 1989 -0.174251 -0.259865
13 1989 -0.137541 -0.268931
2 1990 -0.16497 -0.252638
13 1990 -0.128566 -0.261182
2 1991 0.238707 0.10528
13 1991 0.236236 0.0849915
13 1614 0.118863 -0.00953414
13 1893 -0.290394 0.0120981
2 1992 -0.0930364 -0.186357
13 1992 -0.0687967 -0.198636
13 1966 -0.127181 -0.255288
2 214 -0.25563 -0.32461
13 1968 -0.234868 -0.325341
13 1969 -0.108865 -0.238369
13 266 -0.223411 -0.319699
13 312 -0.213298 -0.330122
2 1993 -0.0603844 -0.163405
13 1993 -0.0381285 -0.17523
13 1971 -0.232853 -0.355118
13 1063 -0.200128 -0.32357
13 1652 0.0512601 -0.180968
2 433 0.152139 0.254351
2 1994 -0.00333615 -0.216497
13 1994 0.0394803 -0.195413
2 1995 0.111524 0.060297
13 1995 0.0726017 0.0435056
13 315 -0.13167 -0.12823
2 1996 -0.149784 -0.189496
13 1996 -0.127266 -0.207671
2 1997 -0.26514 -0.3006
13 1997 -0.218245 -0.307906
13 324 -0.203222 -0.294142
2 324 -0.247221 -0.284962
2 1998 -0.0713944 -0.107829
13 1998 -0.0624614 -0.128863
13 1878 -0.0989773 -0.177073
13 579 -0.0397682 0.117667
2 1999 0.183582 -0.289439
13 1999 0.201765 -0.332641
13 554 0.013388 -0.119126
2 2000 0.0172284 -0.214949
13 2000 0.0595966 -0.193667
13 1114 -0.1092 -0.220038
13 1173 -0.141617 0.0175017
2 2001 0.199376 0.0351837
13 2001 0.210852 0.0352253
2 2002 0.121801 0.195728
13 2002 0.0525113 0.260964
13 1830 -0.417354 0.00331531
13 1744 -0.152147 0.0253658
13 1746 0.0232909 0.065198
2 2003 0.129184 -0.00918866
13 2003 -0.00126497 -0.131793
2 2004 0.114185 0.272928
13 2004 0.149054 0.186653
13 1938 -0.385932 -0.0113245
13 1733 -0.337577 0.00926021
13 1736 -0.46042 -0.00165413
13 1756 -0.33199 -0.00165322
13 1716 -0.488574 -0.00393441
13 1860 -0.566532 -0.0173791
13 1980 -0.225381 -0.30276
13 408 -0.154181 -0.236733
13 587 0.0216033 -0.113995
13 701 0.310456 0.0600667
2 2005 0.185041 0.185167
13 2005 0.327208 -0.237691
2 2006 -0.0221384 -0.0485095
14 2006 0.0886452 -0.0734825
14 1491 0.25328 -0.0291509
2 1464 -0.0885278 -0.005435
14 1518 0.126982 -0.104312
14 1926 0.215202 -0.187695
2 2007 -0.0964439 0.0393901
14 2007 0.30772 0.0625546
2 2008 0.123291 -0.169708
14 2008 0.212787 -0.181636
2 2007 -0.0961692 0.038898
14 1566 0.0338417 0.122514
2 2009 0.104892 -0.188666
14 2009 -0.109656 0.0442328
14 1945 0.132283 -0.0515237
2 2010 0.352388 -0.0532107
14 2010 0.43949 -0.0261143
2 2011 0.164532 -0.0700164
14 2011 -0.0164413 0.0266897
2 2012 -0.159797 0.0387331
14 2012 0.0812385 0.271969
14 1616 0.235901 -0.363692
14 1894 0.204384 -0.189657
14 1640 0.415526 0.0605436
2 2013 0.224691 -0.124337
14 2013 -0.151998 0.0700882
14 1089 -0.0466699 -0.0686047
14 1665 0.434527 0.0605292
2 2009 0.104635 -0.187262
2 1465 -0.179112 0.0597083
14 1675 0.0949343 -0.210199
2 2014 -0.288707 0.221157
14 2014 -0.244581 0.205313
2 2015 -0.342598 0.187485
14 2015 -0.259239 0.155585
2 2016 -0.480478 0.0314917
14 2016 -0.519442 0.0414134
14 1173 -0.281545 0.0480529
2 2017 0.280693 0.103745
14 2017 0.369766 0.150698
2 2018 -0.000938718 0.0217448
14 2018 -0.0130437 0.0519882
2 2019 0.33973 0.0220073
14 2019 0.414667 0.0578897
14 1719 -0.519944 0.0440714
2 2020 -0.276701 0.173834
14 2020 0.219628 -0.309595
2 2021 0.106909 -0.322114
14 2021 -0.221931 0.17611
14 1856 0.227911 -0.0585194
14 1977 0.0146792 -0.104789
2 2022 0.0538264 0.0994325
14 2022 0.149242 0.150602
14 1858 0.208998 -0.259168
2 2023 0.267358 -0.160007
14 2023 0.336859 -0.144099
3 2024 0.251364 -0.0611535
4 2024 -0.0439797 -0.0568714
4 1475 0.147087 -0.0324435
4 1203 -0.0917396 0.111311
4 2 0.25317 -0.0922978
3 2025 0.443923 -0.209752
4 2025 0.322426 -0.191288
3 972 0.246728 -0.0434337
3 2026 0.444288 -0.209741
4 2026 0.322599 -0.191247
3 2027 0.0604763 0.0110279
4 2027 0.0322869 0.0185344
4 11 0.254398 -0.0579731
3 2028 0.0551802 0.00263198
4 2028 0.0277117 0.0100257
4 976 0.248766 -0.0591386
4 1225 -0.153902 -0.0423386
3 11 0.277216 -0.0711846
4 1482 -0.11222 0.174192
3 2029 -0.162467 0.123616
4 2029 -0.191557 0.121796
4 28 0.030886 0.128215
3 2030 0.206208 0.0752814
4 2030 0.169574 0.0871504
4 1490 0.0340236 0.10485
3 2031 0.0534152 0.0043204
4 2031 0.0269023 0.0126858
3 2032 0.205576 0.0833914
4 2032 0.167509 0.0942002
4 13 0.242917 -0.0585285
3 2033 0.202809 0.0684858
4 2033 0.16772 0.0804692
3 2034 0.1072 0.00912455
4 2034 0.0805878 0.0164522
3 33 0.272948 -0.0337413
3 2035 0.103022 0.3107
4 2035 0.0716172 0.315635
3 2036 -0.0894812 0.00116718
4 2036 -0.10377 0.0061068
4 1487 0.0227605 0.120126
3 2037 0.103946 0.0882554
4 2037 0.0628691 0.0949394
3 2038 0.0597922 0.10346
4 2038 0.0138653 0.109395
4 984 0.19181 0.0731056
3 2039 0.134932 -0.0355808
4 2039 0.122227 -0.0257874
3 2040 0.0426562 0.0872233
4 2040 -0.021558 0.091896
3 2035 0.103092 0.310377
3 2041 -0.230667 -0.0805054
4 2041 -0.205156 -0.0777271
3 675 0.12879 -0.381647
4 6 0.0348317 0.118634
4 1212 0.0702113 0.305194
4 1517 0.148983 0.255695
4 1483 0.0589104 0.0387515
3 2042 0.057957 0.318246
4 2042 0.0258661 0.32209
3 1520 -0.103873 0.00280078
4 1501 -0.142056 -0.0302638
4 980 0.0405601 0.121562
3 2043 -0.133851 0.05115
4 2043 -0.164069 0.0525428
3 2044 -0.0291567 0.0705662
4 2044 -0.0813168 0.074205
3 1817 0.0415751 0.0270582
3 2045 0.151791 0.143731
4 2045 0.109589 0.152679
3 2046 0.090003 0.02679
4 2046 0.065915 0.0342976
3 2047 -0.0307343 0.133775
4 2047 -0.0979703 0.13251
3 2048 0.0853643 0.126403
4 2048 0.0434866 0.132738
4 1508 0.0585924 0.318893
3 2049 -0.136028 0.02467
4 2049 -0.172168 0.0245213
4 1522 0.010561 0.130495
3 2050 -0.109948 -0.00396211
4 2050 -0.123267 -0.000848346
3 2051 0.0653556 -0.186793
4 2051 0.0288828 -0.175277
3 2052 0.0522142 0.0928641
4 2052 0.00854206 0.0978544
3 2053 -0.0722814 0.312553
4 2053 -0.418946 0.272616
4 1509 0.041436 0.317349
3 2054 0.124731 -0.0187126
4 2054 0.11099 -0.00954207
3 2055 0.136684 0.148066
4 2055 0.0940079 0.156531
4 1549 0.0110882 0.144664
4 1512 0.0258593 0.292302
4 1214 0.110826 -0.32068
3 2056 0.0786208 0.322857
4 2056 0.0464574 0.328491
3 2057 0.44288 -0.199752
4 2057 0.320923 -0.180404
3 2058 0.0404002 0.098787
4 2058 -0.00150821 0.103797
4 1539 0.021024 0.135422
4 1014 0.103108 0.136489
4 1524 0.0485037 0.326126
3 2059 -0.134988 0.0611186
4 2059 -0.165151 0.0620617
4 510 0.211322 0.0172354
3 2060 0.419279 -0.205895
4 2060 0.301696 -0.187182
3 2061 -0.34315 0.260547
4 2061 -0.405977 0.247172
4 624 0.104357 0.19416
3 1797 0.140779 0.103519
4 1079 0.0606563 0.135589
3 1212 -0.0196509 0.29005
3 2062 0.045403 0.0812471
4 2062 0.00218602 0.0870791
3 2063 0.196626 -0.119316
4 2063 0.162248 -0.106805
4 1511 0.204453 0.0534725
3 2064 0.272939 -0.0606008
4 2064 0.248819 -0.046954
3 2065 -0.0202979 0.061668
4 2065 -0.0762271 0.0641078
3 2066 0.198429 -0.116991
4 2066 0.164215 -0.104253
3 1511 0.237718 0.0436397
4 1582 0.0707239 0.325975
4 1002 0.0856153 0.235121
3 2067 0.0489262 0.0250313
4 2067 0.016481 0.0327689
3 2068 0.0408205 0.310561
4 2068 0.00951386 0.314195
3 2069 -0.108084 0.0939493
4 2069 -0.12249 0.0958913
3 2070 -0.354702 0.256199
4 2070 -0.417021 0.241435
3 2071 0.124755 0.162513
4 2071 0.0938823 0.170917
3 2072 0.116545 -0.279221
4 2072 0.103662 -0.267567
3 2073 0.127476 0.213149
4 2073 0.0884713 0.220568
3 2074 -0.020845 0.0037952
4 2074 -0.0684951 0.00893447
3 2075 -0.0392432 -0.0981117
4 2075 -0.0640335 -0.0908352
4 1062 -0.0590914 0.282083
4 1552 -0.0755723 0.0177727
4 1536 0.0444617 0.0139486
3 2076 0.122673 0.289015
4 2076 0.0898727 0.296538
3 1552 -0.0524238 0.0124289
3 2077 -0.132816 -0.00361853
4 2077 -0.159817 -0.00125772
3 2078 0.0565643 0.273389
4 2078 0.0232826 0.277825
3 2079 -0.0698288 0.0442529
4 2079 -0.100426 0.047351
4 1537 -0.0774989 0.0665655
4 1545 0.0420224 0.290187
4 1565 0.212981 0.244397
4 1547 0.0454742 0.290637
4 1550 0.221519 0.0766325
4 92 0.254862 -0.0280814
3 2080 0.134963 0.23448
4 2080 0.0974738 0.240891
3 2078 0.0568974 0.273331
3 2081 -0.0257194 0.185974
4 2081 -0.0930676 0.184691
4 1570 0.21959 -0.00706353
3 2082 0.0193621 0.282268
4 2082 -0.0133685 0.284835
4 1544 0.0234002 0.19534
4 1551 0.0545421 0.249235
3 2083 0.0932016 0.242081
4 2083 0.0547117 0.247821
3 2084 0.20196 -0.1984
4 2084 -0.16496 -0.183079
3 2085 0.0644495 0.212271
4 2085 0.0222384 0.216518
3 2086 0.00919631 0.251613
4 2086 -0.0223736 0.255791
3 2087 0.000747572 0.174244
4 2087 -0.0704915 0.173877
3 2085 0.063778 0.211781
4 1657 0.108026 0.300794
3 1794 0.0765459 0.259284
3 2088 0.205861 -0.0484008
4 2088 0.18281 -0.0359046
3 2089 0.0821685 0.144961
4 2089 0.0387201 0.151319
4 1573 0.0171441 0.314159
3 2090 -0.0179295 0.0433858
4 2090 -0.0750225 0.0453329
3 2091 -0.240646 -0.0667368
4 2091 -0.253575 -0.0653886
3 2092 -0.00966695 -0.0742559
4 2092 -0.0364476 -0.0677047
3 276 -0.0500793 -0.105896
4 1658 0.0383383 0.151036
3 2093 0.0761262 0.289152
4 2093 0.0404017 0.294651
3 2094 0.191625 -0.0369161
4 2094 0.169158 -0.0258956
4 1576 0.0251499 0.305132
3 2095 0.128317 0.191228
4 2095 0.0881581 0.198824
3 2096 0.124996 0.288947
4 2096 0.0921252 0.296441
3 2097 0.0195576 0.103893
4 2097 -0.0420679 0.105228
3 2098 0.0518872 0.172726
4 2098 0.0232301 0.178896
4 1557 0.0222574 0.173879
4 268 0.231065 -0.163589
3 2099 0.128116 0.288437
4 2099 0.0965749 0.29583
4 1571 0.431934 -0.332442
3 2100 0.118555 0.125523
4 2100 0.0720854 0.133456
4 258 -0.378742 0.205424
3 2101 0.096998 -0.261866
4 2101 0.0842089 -0.24884
4 1216 0.0681977 0.299139
4 53 0.0376724 0.175297
3 2098 0.0600529 0.173997
3 1576 0.0574138 0.299947
3 2102 0.129802 -0.0409154
4 2102 0.0990523 -0.0310661
4 1589 0.0642086 0.326367
4 1639 0.0399725 0.24119
4 1626 0.0194522 0.32986
4 1556 0.0448049 0.263716
4 1562 0.0453366 0.26322
3 2103 0.107683 -0.311383
4 2103 0.0970837 -0.299584
4 151 0.329817 -0.246842
4 1542 0.0262824 0.182299
3 2104 -0.0829791 -0.119218
4 2104 -0.108097 -0.113199
3 2105 -0.113852 0.0308397
4 2105 -0.139244 0.0316248
3 2106 0.271642 -0.229774
4 2106 0.185638 -0.213748
3 2107 -0.125317 -0.0746095
4 2107 -0.141923 -0.069349
3 2108 0.0635468 0.328567
4 2108 0.0279858 0.33346
4 1595 0.123376 0.170271
3 2109 0.194339 0.0714517
4 2109 0.158235 0.0828776
3 2110 -0.123246 -0.0395228
4 2110 -0.140056 -0.0359595
4 1611 0.113399 0.159973
3 2111 0.264681 -0.00299011
4 2111 0.231905 0.0109025
3 2112 0.111505 0.252397
4 2112 0.0762997 0.260206
3 2112 0.115594 0.253193
3 2113 -0.335152 0.243456
4 2113 -0.397182 0.229751
3 2114 0.131812 0.207692
4 2114 0.12776 0.218036
3 2115 0.039454 0.215237
4 2115 -0.00149398 0.219758
3 2116 0.203706 -0.0383572
4 2116 0.181245 -0.0269744
3 2117 0.0596953 0.0227761
4 2117 0.0270116 0.0306545
4 1604 0.0419815 0.216883
3 2118 0.264188 0.15346
4 2118 0.205594 0.163882
3 2105 -0.112929 0.0302012
3 2119 0.0196967 -0.102855
4 2119 0.00476942 -0.0937998
3 2120 0.476877 -0.344989
4 2120 0.440309 -0.324227
4 1564 0.0412487 0.17479
3 2121 -0.338894 0.227642
4 2121 -0.400946 0.214663
3 1640 0.327259 0.0406387
3 2122 -0.0248641 -0.0855216
4 2122 -0.0510575 -0.079127
3 2123 0.132512 0.288239
